0.4,16.0,7383,0.3,2.1,12.9
0.6,24.0,7376,1.3,10.0,41.9
0.8,32.0,7369,2.3,18.0,56.3
1.0,40.0,7361,3.4,25.9,64.9
1.2,48.0,7354,4.4,33.9,70.6
1.4,56.0,7346,5.4,41.8,74.6
1.6,64.0,7339,6.5,49.7,77.6
1.8,72.0,7332,7.5,57.6,79.9
2.0,80.0,7324,8.5,65.4,81.8
2.2,88.0,7317,9.6,73.3,83.3
2.4,96.0,7309,10.6,81.1,84.5
2.6,104.0,7302,11.6,88.9,85.5
2.8,112.0,7295,12.7,96.7,86.3
3.0,120.0,7287,13.7,104.5,87.1
3.2,128.0,7280,14.7,112.3,87.7
3.4,136.0,7272,15.8,120.0,88.2
3.6,144.0,7265,16.8,127.7,88.7
3.8,152.0,7258,17.8,135.5,89.1
4.0,160.0,7250,18.9,143.2,89.5
4.2,168.0,7243,19.9,150.8,89.8
4.4,176.0,7235,20.9,158.5,90.1
4.6,184.0,7228,22.0,166.2,90.3
4.8,192.0,7221,23.0,173.8,90.5
5.0,200.0,7213,24.0,181.4,90.7
5.2,208.0,7206,25.1,189.0,90.9
5.4,216.0,7198,26.1,196.6,91.0
5.6,224.0,7191,27.1,204.2,91.2
5.8,232.0,7184,28.1,211.8,91.3
6.0,240.0,7176,29.2,219.3,91.4
6.2,248.0,7169,30.2,226.8,91.5
6.4,256.0,7161,31.2,234.3,91.5
6.6,264.0,7154,32.3,241.8,91.6
6.8,272.0,7147,33.3,249.3,91.7
7.0,280.0,7139,34.3,256.8,91.7
7.2,288.0,7132,35.4,264.2,91.7
7.4,296.0,7124,36.4,271.6,91.8
7.6,304.0,7117,37.4,279.1,91.8
7.8,312.0,7110,38.5,286.5,91.8
8.0,320.0,7102,39.5,293.8,91.8
8.2,328.0,7095,40.5,301.2,91.8
8.4,336.0,7087,41.6,308.5,91.8
8.6,344.0,7080,42.6,315.9,91.8
8.8,352.0,7073,43.6,323.2,91.8
9.0,360.0,7065,44.7,330.5,91.8
9.2,368.0,7058,45.7,337.8,91.8
9.4,376.0,7050,46.7,345.1,91.8
9.6,384.0,7043,47.8,352.3,91.7
9.8,392.0,7036,48.8,359.6,91.7
10.0,400.0,7028,49.8,366.8,91.7
