0.6,33.0,10150,0.9,9.6,29.0
0.8,44.0,10143,1.9,20.5,46.6
1.0,55.0,10135,3.0,31.5,57.2
1.2,66.0,10128,4.0,42.4,64.2
1.4,77.0,10121,5.0,53.3,69.2
1.6,88.0,10113,6.1,64.2,73.0
1.8,99.0,10106,7.1,75.1,75.8
2.0,110.0,10098,8.1,86.0,78.1
2.2,121.0,10091,9.2,96.8,80.0
2.4,132.0,10084,10.2,107.6,81.5
2.6,143.0,10076,11.2,118.5,82.8
2.8,154.0,10069,12.3,129.3,83.9
3.0,165.0,10061,13.3,140.0,84.9
3.2,176.0,10054,14.3,150.8,85.7
3.4,187.0,10047,15.4,161.6,86.4
3.6,198.0,10039,16.4,172.3,87.0
3.8,209.0,10032,17.4,183.0,87.6
4.0,220.0,10024,18.5,193.7,88.1
4.2,231.0,10017,19.5,204.4,88.5
4.4,242.0,10010,20.5,215.1,88.9
4.6,253.0,10002,21.6,225.7,89.2
4.8,264.0,9995,22.6,236.4,89.5
5.0,275.0,9987,23.6,247.0,89.8
5.2,286.0,9980,24.6,257.6,90.1
5.4,297.0,9973,25.7,268.2,90.3
5.6,308.0,9965,26.7,278.8,90.5
5.8,319.0,9958,27.7,289.3,90.7
6.0,330.0,9950,28.8,299.9,90.9
6.2,341.0,9943,29.8,310.4,91.0
6.4,352.0,9936,30.8,320.9,91.2
6.6,363.0,9928,31.9,331.4,91.3
6.8,374.0,9921,32.9,341.9,91.4
7.0,385.0,9913,33.9,352.4,91.5
7.2,396.0,9906,35.0,362.8,91.6
7.4,407.0,9899,36.0,373.3,91.7
7.6,418.0,9891,37.0,383.7,91.8
7.8,429.0,9884,38.1,394.1,91.9
8.0,440.0,9876,39.1,404.5,91.9
8.2,451.0,9869,40.1,414.8,92.0
8.4,462.0,9862,41.2,425.2,92.0
8.6,473.0,9854,42.2,435.5,92.1
8.8,484.0,9847,43.2,445.8,92.1
9.0,495.0,9840,44.3,456.2,92.2
9.2,506.0,9832,45.3,466.4,92.2
9.4,517.0,9825,46.3,476.7,92.2
9.6,528.0,9817,47.4,487.0,92.2
9.8,539.0,9810,48.4,497.2,92.2
10.0,550.0,9803,49.4,507.4,92.3
10.2,561.0,9795,50.5,517.6,92.3
10.4,572.0,9788,51.5,527.8,92.3
10.6,583.0,9780,52.5,538.0,92.3
10.8,594.0,9773,53.6,548.2,92.3
11.0,605.0,9766,54.6,558.3,92.3
11.2,616.0,9758,55.6,568.4,92.3
11.4,627.0,9751,56.7,578.6,92.3
11.6,638.0,9743,57.7,588.7,92.3
11.8,649.0,9736,58.7,598.7,92.3
12.0,660.0,9729,59.8,608.8,92.2
12.2,671.0,9721,60.8,618.9,92.2
12.4,682.0,9714,61.8,628.9,92.2
12.6,693.0,9706,62.9,638.9,92.2
12.8,704.0,9699,63.9,648.9,92.2
13.0,715.0,9692,64.9,658.9,92.2
